Statistik,Gebiet,Geschlecht,Jahr,Alter,Kalenderwoche,Sterbefaelle,Qualitaetskennzeichen
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,30-34,37,79,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,35-39,37,121,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,40-44,37,206,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,45-49,37,337,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,50-54,37,447,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,55-59,37,579,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,60-64,37,946,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,65-69,37,1442,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,70-74,37,1623,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,75-79,37,2073,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,80-84,37,2786,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,85-89,37,1702,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,90-94,37,1691,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,95+,37,617,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,Insgesamt,38,14630,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,0-29,38,191,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,30-34,38,65,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,35-39,38,119,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,40-44,38,223,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,45-49,38,291,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,50-54,38,445,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,55-59,38,543,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,60-64,38,965,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,65-69,38,1418,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,70-74,38,1582,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,75-79,38,2132,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,80-84,38,2729,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,85-89,38,1639,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,90-94,38,1706,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,95+,38,582,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,Insgesamt,39,14813,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,0-29,39,191,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,30-34,39,61,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,35-39,39,103,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,40-44,39,217,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,45-49,39,289,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,50-54,39,421,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,55-59,39,534,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,60-64,39,885,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,65-69,39,1410,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,70-74,39,1685,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,75-79,39,2175,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,80-84,39,2772,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,85-89,39,1693,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,90-94,39,1768,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,95+,39,609,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,Insgesamt,40,15098,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,0-29,40,209,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,30-34,40,58,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,35-39,40,131,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,40-44,40,234,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,45-49,40,337,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,50-54,40,440,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,55-59,40,517,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,60-64,40,947,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,65-69,40,1407,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,70-74,40,1671,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,75-79,40,2272,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,80-84,40,2803,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,85-89,40,1739,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,90-94,40,1691,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,95+,40,642,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,Insgesamt,41,15159,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,0-29,41,190,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,30-34,41,64,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,35-39,41,130,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,40-44,41,213,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,45-49,41,304,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,50-54,41,444,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,55-59,41,561,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,60-64,41,973,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,65-69,41,1396,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,70-74,41,1693,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,75-79,41,2234,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,80-84,41,2763,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,85-89,41,1680,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,90-94,41,1824,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,95+,41,690,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,Insgesamt,42,15328,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,0-29,42,205,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,30-34,42,66,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,35-39,42,115,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,40-44,42,214,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,45-49,42,326,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,50-54,42,430,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,55-59,42,537,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,60-64,42,987,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,65-69,42,1394,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,70-74,42,1709,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,75-79,42,2190,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,80-84,42,2874,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,85-89,42,1829,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,90-94,42,1846,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,95+,42,606,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,Insgesamt,43,15890,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,0-29,43,185,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,30-34,43,58,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,35-39,43,120,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,40-44,43,210,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,45-49,43,297,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,50-54,43,473,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,55-59,43,554,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,60-64,43,927,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,65-69,43,1463,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,70-74,43,1706,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,75-79,43,2435,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,80-84,43,2998,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,85-89,43,1826,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,90-94,43,1941,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,95+,43,697,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,Insgesamt,44,15522,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,0-29,44,190,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,30-34,44,68,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,35-39,44,121,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,40-44,44,212,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,45-49,44,317,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,50-54,44,443,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,55-59,44,495,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,60-64,44,923,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,65-69,44,1463,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,70-74,44,1682,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,75-79,44,2304,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,80-84,44,2900,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,85-89,44,1816,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,90-94,44,1899,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,95+,44,689,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,Insgesamt,45,14753,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,0-29,45,191,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,30-34,45,57,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,35-39,45,120,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,40-44,45,210,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,45-49,45,300,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,50-54,45,428,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,55-59,45,548,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,60-64,45,915,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,65-69,45,1348,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,70-74,45,1574,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,75-79,45,2149,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,80-84,45,2725,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,85-89,45,1794,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,90-94,45,1743,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,95+,45,651,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,Insgesamt,46,15612,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,0-29,46,203,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,30-34,46,60,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,35-39,46,115,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,40-44,46,207,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,45-49,46,309,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,50-54,46,444,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,55-59,46,485,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,60-64,46,1011,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,65-69,46,1463,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,70-74,46,1681,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,75-79,46,2372,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,80-84,46,2908,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,85-89,46,1818,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,90-94,46,1903,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,95+,46,633,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,Insgesamt,47,15953,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,0-29,47,183,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,30-34,47,49,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,35-39,47,106,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,40-44,47,215,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,45-49,47,305,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,50-54,47,492,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,55-59,47,584,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,60-64,47,1002,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,65-69,47,1414,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,70-74,47,1737,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,75-79,47,2407,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,80-84,47,2977,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,85-89,47,1876,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,90-94,47,1932,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,95+,47,674,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,Insgesamt,48,16003,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,0-29,48,203,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,30-34,48,57,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,35-39,48,126,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,40-44,48,211,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,45-49,48,306,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,50-54,48,469,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,55-59,48,547,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,60-64,48,1003,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,65-69,48,1449,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,70-74,48,1706,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,75-79,48,2377,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,80-84,48,2944,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,85-89,48,1906,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,90-94,48,1987,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,95+,48,712,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,Insgesamt,49,15923,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,0-29,49,218,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,30-34,49,59,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,35-39,49,107,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,40-44,49,213,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,45-49,49,310,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,50-54,49,445,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,55-59,49,570,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,60-64,49,1012,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,65-69,49,1491,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,70-74,49,1754,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,75-79,49,2377,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,80-84,49,2965,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,85-89,49,1827,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,90-94,49,1923,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,95+,49,652,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,Insgesamt,50,16079,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,0-29,50,178,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,30-34,50,51,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,35-39,50,105,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,40-44,50,215,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,45-49,50,314,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,50-54,50,456,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,55-59,50,520,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,60-64,50,989,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,65-69,50,1509,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,70-74,50,1731,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,75-79,50,2410,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,80-84,50,3041,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,85-89,50,1886,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,90-94,50,1960,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,95+,50,714,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,Insgesamt,51,16510,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,0-29,51,192,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,30-34,51,61,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,35-39,51,132,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,40-44,51,231,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,45-49,51,335,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,50-54,51,484,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,55-59,51,583,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,60-64,51,1001,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,65-69,51,1520,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,70-74,51,1789,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,75-79,51,2447,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,80-84,51,2943,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,85-89,51,1999,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,90-94,51,2060,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,95+,51,733,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,Insgesamt,52,16861,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,0-29,52,181,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,30-34,52,46,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,35-39,52,119,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,40-44,52,228,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,45-49,52,383,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,50-54,52,459,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,55-59,52,529,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,60-64,52,1036,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,65-69,52,1549,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,70-74,52,1755,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,75-79,52,2511,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,80-84,52,3179,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,85-89,52,2012,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,90-94,52,2058,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,95+,52,816,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,Insgesamt,53,16852,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,0-29,53,199,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,30-34,53,54,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,35-39,53,118,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,40-44,53,225,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,45-49,53,334,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,50-54,53,526,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,55-59,53,563,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,60-64,53,989,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,65-69,53,1528,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,70-74,53,1716,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,75-79,53,2407,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,80-84,53,3121,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,85-89,53,2084,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,90-94,53,2219,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2004,95+,53,769,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,1,17002,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,0-29,1,224,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,30-34,1,68,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,35-39,1,119,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,40-44,1,238,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,45-49,1,362,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,50-54,1,505,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,55-59,1,536,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,60-64,1,1042,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,65-69,1,1488,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,70-74,1,1779,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,75-79,1,2407,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,80-84,1,3183,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,85-89,1,2109,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,90-94,1,2115,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,95+,1,827,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,2,16361,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,0-29,2,213,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,30-34,2,59,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,35-39,2,142,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,40-44,2,226,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,45-49,2,341,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,50-54,2,455,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,55-59,2,551,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,60-64,2,980,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,65-69,2,1483,e
