Statistik,Gebiet,Geschlecht,Jahr,Alter,Kalenderwoche,Sterbefaelle,Qualitaetskennzeichen
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,0-29,12,142,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,30-34,12,54,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,35-39,12,87,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,40-44,12,108,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,45-49,12,191,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,50-54,12,390,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,55-59,12,687,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,60-64,12,1073,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,65-69,12,1411,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,70-74,12,1897,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,75-79,12,2210,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,80-84,12,4174,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,85-89,12,4248,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,90-94,12,3146,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,95+,12,1418,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,13,20883,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,0-29,13,139,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,30-34,13,51,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,35-39,13,76,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,40-44,13,103,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,45-49,13,192,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,50-54,13,394,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,55-59,13,711,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,60-64,13,1070,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,65-69,13,1415,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,70-74,13,1806,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,75-79,13,2180,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,80-84,13,4162,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,85-89,13,4235,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,90-94,13,3026,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,95+,13,1323,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,14,20953,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,0-29,14,136,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,30-34,14,61,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,35-39,14,82,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,40-44,14,122,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,45-49,14,191,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,50-54,14,400,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,55-59,14,756,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,60-64,14,1074,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,65-69,14,1401,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,70-74,14,1786,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,75-79,14,2210,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,80-84,14,4116,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,85-89,14,4164,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,90-94,14,3053,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,95+,14,1401,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,15,20253,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,0-29,15,149,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,30-34,15,51,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,35-39,15,87,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,40-44,15,121,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,45-49,15,188,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,50-54,15,384,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,55-59,15,723,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,60-64,15,1028,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,65-69,15,1350,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,70-74,15,1836,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,75-79,15,2116,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,80-84,15,3949,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,85-89,15,4017,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,90-94,15,2947,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,95+,15,1307,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,16,19579,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,0-29,16,100,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,30-34,16,63,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,35-39,16,85,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,40-44,16,129,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,45-49,16,169,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,50-54,16,370,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,55-59,16,674,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,60-64,16,1050,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,65-69,16,1366,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,70-74,16,1702,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,75-79,16,2045,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,80-84,16,3944,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,85-89,16,3764,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,90-94,16,2814,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,95+,16,1304,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,17,19361,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,0-29,17,124,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,30-34,17,53,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,35-39,17,76,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,40-44,17,125,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,45-49,17,162,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,50-54,17,364,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,55-59,17,692,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,60-64,17,1022,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,65-69,17,1371,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,70-74,17,1729,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,75-79,17,2041,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,80-84,17,3716,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,85-89,17,3871,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,90-94,17,2763,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,95+,17,1252,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,18,19225,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,0-29,18,146,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,30-34,18,49,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,35-39,18,81,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,40-44,18,122,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,45-49,18,176,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,50-54,18,351,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,55-59,18,672,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,60-64,18,1025,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,65-69,18,1393,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,70-74,18,1770,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,75-79,18,2079,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,80-84,18,3653,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,85-89,18,3847,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,90-94,18,2667,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,95+,18,1194,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,19,19265,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,0-29,19,145,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,30-34,19,40,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,35-39,19,89,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,40-44,19,135,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,45-49,19,165,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,50-54,19,394,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,55-59,19,746,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,60-64,19,1082,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,65-69,19,1327,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,70-74,19,1718,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,75-79,19,2027,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,80-84,19,3731,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,85-89,19,3713,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,90-94,19,2719,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,95+,19,1234,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,20,18565,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,0-29,20,136,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,30-34,20,45,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,35-39,20,83,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,40-44,20,131,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,45-49,20,181,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,50-54,20,360,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,55-59,20,636,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,60-64,20,1077,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,65-69,20,1321,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,70-74,20,1626,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,75-79,20,2041,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,80-84,20,3675,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,85-89,20,3622,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,90-94,20,2513,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,95+,20,1118,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,21,17232,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,0-29,21,138,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,30-34,21,58,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,35-39,21,73,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,40-44,21,113,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,45-49,21,169,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,50-54,21,331,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,55-59,21,635,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,60-64,21,901,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,65-69,21,1241,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,70-74,21,1552,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,75-79,21,1881,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,80-84,21,3344,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,85-89,21,3351,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,90-94,21,2422,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,95+,21,1023,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,22,18104,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,0-29,22,119,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,30-34,22,56,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,35-39,22,86,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,40-44,22,116,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,45-49,22,160,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,50-54,22,352,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,55-59,22,659,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,60-64,22,984,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,65-69,22,1331,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,70-74,22,1620,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,75-79,22,1865,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,80-84,22,3571,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,85-89,22,3603,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,90-94,22,2484,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,95+,22,1098,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,23,17960,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,0-29,23,131,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,30-34,23,47,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,35-39,23,103,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,40-44,23,126,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,45-49,23,154,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,50-54,23,385,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,55-59,23,663,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,60-64,23,990,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,65-69,23,1260,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,70-74,23,1615,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,75-79,23,1895,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,80-84,23,3427,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,85-89,23,3554,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,90-94,23,2491,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,95+,23,1119,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,24,18497,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,0-29,24,169,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,30-34,24,46,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,35-39,24,92,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,40-44,24,117,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,45-49,24,176,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,50-54,24,327,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,55-59,24,668,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,60-64,24,1059,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,65-69,24,1314,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,70-74,24,1715,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,75-79,24,1962,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,80-84,24,3650,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,85-89,24,3591,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,90-94,24,2517,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,95+,24,1094,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,25,19059,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,0-29,25,174,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,30-34,25,64,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,35-39,25,74,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,40-44,25,116,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,45-49,25,163,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,50-54,25,360,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,55-59,25,732,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,60-64,25,1038,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,65-69,25,1374,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,70-74,25,1676,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,75-79,25,2067,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,80-84,25,3650,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,85-89,25,3755,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,90-94,25,2616,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,95+,25,1200,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,26,18562,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,0-29,26,153,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,30-34,26,44,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,35-39,26,73,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,40-44,26,121,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,45-49,26,191,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,50-54,26,385,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,55-59,26,711,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,60-64,26,1004,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,65-69,26,1375,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,70-74,26,1670,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,75-79,26,1956,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,80-84,26,3570,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,85-89,26,3583,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,90-94,26,2568,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,95+,26,1158,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,27,18155,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,0-29,27,151,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,30-34,27,58,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,35-39,27,93,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,40-44,27,135,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,45-49,27,166,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,50-54,27,378,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,55-59,27,640,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,60-64,27,994,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,65-69,27,1262,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,70-74,27,1698,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,75-79,27,2016,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,80-84,27,3495,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,85-89,27,3520,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,90-94,27,2511,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,95+,27,1038,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,28,19019,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,0-29,28,139,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,30-34,28,66,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,35-39,28,82,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,40-44,28,123,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,45-49,28,169,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,50-54,28,375,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,55-59,28,723,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,60-64,28,1054,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,65-69,28,1372,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,70-74,28,1690,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,75-79,28,2044,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,80-84,28,3747,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,85-89,28,3686,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,90-94,28,2642,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,95+,28,1107,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,29,20987,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,0-29,29,163,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,30-34,29,69,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,35-39,29,86,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,40-44,29,126,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,45-49,29,164,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,50-54,29,403,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,55-59,29,703,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,60-64,29,1144,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,65-69,29,1418,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,70-74,29,1900,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,75-79,29,2245,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,80-84,29,4127,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,85-89,29,4178,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,90-94,29,2960,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,95+,29,1301,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,30,20297,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,0-29,30,151,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,30-34,30,59,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,35-39,30,89,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,40-44,30,129,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,45-49,30,173,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,50-54,30,378,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,55-59,30,704,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,60-64,30,1056,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,65-69,30,1367,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,70-74,30,1778,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,75-79,30,2217,e
