year,month,icd10_code,icd10_desc,value
2017,Apr,I10-I15,Hypertonie (Hochdruckkrankheit),3355
2017,Apr,I20-I25,Ischämische Herzkrankheiten,9981
2017,Apr,I21,Akuter Myokardinfarkt,3633
2017,Apr,I22,Rezidivierender Myokardinfarkt,0
2017,Apr,I30-I52,Sonstige Formen der Herzkrankheit,7419
2017,Apr,I60-I69,Zerebrovaskuläre Krankheiten,4394
2017,Apr,I64,"Schlaganfall, nicht als Blutung oder Infarkt bez.",991
2017,Apr,I70-I79,"Krankheiten der Arterien, Arteriolen und Kapillaren",1060
2017,Apr,J00-J99,KAPITEL X: Krankheiten des Atmungssystems,5050
2017,Apr,J00-J06,Akute Infektionen der oberen Atemwege,3
2017,Apr,J09-J18,Grippe und Pneumonie,1408
2017,Apr,J10,Grippe durch nachgewiesene Influenzaviren,5
2017,Apr,J11,"Grippe, Viren nicht nachgewiesen",14
2017,Apr,J20-J22,Sonstige akute Infektionen der unteren Atemwege,27
2017,Apr,J40-J47,Chronische Krankheiten der unteren Atemwege,2754
2017,Apr,K00-K93,KAPITEL XI: Krankheiten des Verdauungssystems,3458
2017,Apr,K70-K77,Krankheiten der Leber,1430
2017,Apr,N00-N99,KAPITEL XIV: Krankheiten des Urogenitalsystems,1849
2017,Apr,O00-O99,"KAPITEL XV: Schwangerschaft, Geburt und Wochenbett",0
2017,Apr,P00-P96,"KAPITEL XVI: Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",136
2017,Apr,Q00-Q99,"KAPITEL XVII: Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",168
2017,Apr,R00-R99,"KAPITEL XVIII: Symptome und abnorme klinische und Laborbefunde, die a.n.k. sind",2223
2017,Apr,R95,Plötzlicher Kindstod,11
2017,Apr,S00-T98,"KAPITEL XIX: Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",3098
2017,Apr,S00-S09,Verletzungen des Kopfes,689
2017,Apr,S70-S79,Verletzungen der Hüfte und des Oberschenkels,480
2017,Apr,T00-T07,Verletzungen mit Beteiligung mehrerer Körperregionen,261
2017,Apr,T20-T32,Verbrennungen oder Verätzungen,20
2017,Apr,T33-T35,Erfrierungen,1
2017,Apr,T51-T65,Toxische Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen,129
2017,Apr,T66-T78,Sonstige und n.n.bez. Schäden durch äußere Ursachen,467
2017,Apr,V01-V99,Transportmittelunfälle,272
2017,Apr,W00-W19,Stürze,1166
2017,Apr,W65-W74,Unfälle durch Ertrinken und Untergehen,23
2017,Apr,X60-X84,Vorsätzliche Selbstbeschädigung,758
2017,Apr,X85-Y09,Tätlicher Angriff,30
2017,Apr,Y10-Y34,"Ereignis, dessen nähere Umstände unbestimmt sind",135
2017,Mai,Insgesamt,Insgesamt,75683
2017,Mai,A00-B99,KAPITEL I: Bestimmte infektiöse und parasitäre Krankheiten,1409
2017,Mai,A00-A09,Infektiöse Darmkrankheiten,357
2017,Mai,A15-A19,Tuberkulose,27
2017,Mai,B15-B19,Virushepatitis,58
2017,Mai,B20-B24,HIV-Krankheit (Humane Immundefizienz-Viruskrankheit),28
2017,Mai,C00-D48,KAPITEL II: Neubildungen,19673
2017,Mai,C00-C97,Bösartige Neubildungen,18998
2017,Mai,C15-C26,Bösartige Neubildungen der Verdauungsorgane,5767
2017,Mai,C30-C39,Bösartige Neubildungen der Atmungsorgane und sonstiger intrathorakaler Organe,3928
2017,Mai,C43-C44,Melanom und sonstige bösartige Neubildungen der Haut,290
2017,Mai,C50,Bösartige Neubildung der Brustdrüse,1603
2017,Mai,C51-C58,Bösartige Neubildungen der weiblichen Genitalorgane,939
2017,Mai,C60-C63,Bösartige Neubildungen der männlichen Genitalorgane,1249
2017,Mai,C64-C68,Bösartige Neubildungen der Harnorgane,1266
2017,Mai,C81-C96,"Bösartige Neubildungen des lymphatischen, blutbildenden und verwandten Gewebes",1645
2017,Mai,D50-D89,KAPITEL III: Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,275
2017,Mai,E00-E90,"KAPITEL IV: Endokrine, Ernährungs- und Stoffwechselkrankheiten",2700
2017,Mai,E10-E14,Diabetes mellitus,2007
2017,Mai,F00-F99,KAPITEL V: Psychische und Verhaltensstörungen,4028
2017,Mai,F10-F19,Psychische und Verhaltensstörungen durch psychotrope Substanzen,483
2017,Mai,F10,Psychische und Verhaltensstörungen durch Alkohol,418
2017,Mai,G00-G99,KAPITEL VI: Krankheiten des Nervensystems,2569
2017,Mai,I00-I99,KAPITEL IX: Krankheiten des Kreislaufsystems,27889
2017,Mai,I10-I15,Hypertonie (Hochdruckkrankheit),3445
2017,Mai,I20-I25,Ischämische Herzkrankheiten,10139
2017,Mai,I21,Akuter Myokardinfarkt,3687
2017,Mai,I22,Rezidivierender Myokardinfarkt,0
2017,Mai,I30-I52,Sonstige Formen der Herzkrankheit,7537
2017,Mai,I60-I69,Zerebrovaskuläre Krankheiten,4542
2017,Mai,I64,"Schlaganfall, nicht als Blutung oder Infarkt bez.",1050
2017,Mai,I70-I79,"Krankheiten der Arterien, Arteriolen und Kapillaren",991
2017,Mai,J00-J99,KAPITEL X: Krankheiten des Atmungssystems,5086
2017,Mai,J00-J06,Akute Infektionen der oberen Atemwege,8
2017,Mai,J09-J18,Grippe und Pneumonie,1409
2017,Mai,J10,Grippe durch nachgewiesene Influenzaviren,0
2017,Mai,J11,"Grippe, Viren nicht nachgewiesen",4
2017,Mai,J20-J22,Sonstige akute Infektionen der unteren Atemwege,47
2017,Mai,J40-J47,Chronische Krankheiten der unteren Atemwege,2777
2017,Mai,K00-K93,KAPITEL XI: Krankheiten des Verdauungssystems,3512
2017,Mai,K70-K77,Krankheiten der Leber,1367
2017,Mai,N00-N99,KAPITEL XIV: Krankheiten des Urogenitalsystems,1832
2017,Mai,O00-O99,"KAPITEL XV: Schwangerschaft, Geburt und Wochenbett",2
2017,Mai,P00-P96,"KAPITEL XVI: Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",130
2017,Mai,Q00-Q99,"KAPITEL XVII: Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",154
2017,Mai,R00-R99,"KAPITEL XVIII: Symptome und abnorme klinische und Laborbefunde, die a.n.k. sind",2448
2017,Mai,R95,Plötzlicher Kindstod,10
2017,Mai,S00-T98,"KAPITEL XIX: Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",3422
2017,Mai,S00-S09,Verletzungen des Kopfes,712
2017,Mai,S70-S79,Verletzungen der Hüfte und des Oberschenkels,545
2017,Mai,T00-T07,Verletzungen mit Beteiligung mehrerer Körperregionen,348
2017,Mai,T20-T32,Verbrennungen oder Verätzungen,28
2017,Mai,T33-T35,Erfrierungen,0
2017,Mai,T51-T65,Toxische Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen,126
2017,Mai,T66-T78,Sonstige und n.n.bez. Schäden durch äußere Ursachen,515
2017,Mai,V01-V99,Transportmittelunfälle,344
2017,Mai,W00-W19,Stürze,1202
2017,Mai,W65-W74,Unfälle durch Ertrinken und Untergehen,34
2017,Mai,X60-X84,Vorsätzliche Selbstbeschädigung,860
2017,Mai,X85-Y09,Tätlicher Angriff,40
2017,Mai,Y10-Y34,"Ereignis, dessen nähere Umstände unbestimmt sind",163
2017,Jun,Insgesamt,Insgesamt,69644
2017,Jun,A00-B99,KAPITEL I: Bestimmte infektiöse und parasitäre Krankheiten,1297
2017,Jun,A00-A09,Infektiöse Darmkrankheiten,293
2017,Jun,A15-A19,Tuberkulose,23
2017,Jun,B15-B19,Virushepatitis,73
2017,Jun,B20-B24,HIV-Krankheit (Humane Immundefizienz-Viruskrankheit),31
2017,Jun,C00-D48,KAPITEL II: Neubildungen,18947
2017,Jun,C00-C97,Bösartige Neubildungen,18299
2017,Jun,C15-C26,Bösartige Neubildungen der Verdauungsorgane,5538
2017,Jun,C30-C39,Bösartige Neubildungen der Atmungsorgane und sonstiger intrathorakaler Organe,3912
2017,Jun,C43-C44,Melanom und sonstige bösartige Neubildungen der Haut,331
2017,Jun,C50,Bösartige Neubildung der Brustdrüse,1446
2017,Jun,C51-C58,Bösartige Neubildungen der weiblichen Genitalorgane,898
2017,Jun,C60-C63,Bösartige Neubildungen der männlichen Genitalorgane,1197
2017,Jun,C64-C68,Bösartige Neubildungen der Harnorgane,1209
2017,Jun,C81-C96,"Bösartige Neubildungen des lymphatischen, blutbildenden und verwandten Gewebes",1554
2017,Jun,D50-D89,KAPITEL III: Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,275
2017,Jun,E00-E90,"KAPITEL IV: Endokrine, Ernährungs- und Stoffwechselkrankheiten",2551
2017,Jun,E10-E14,Diabetes mellitus,1875
2017,Jun,F00-F99,KAPITEL V: Psychische und Verhaltensstörungen,3726
2017,Jun,F10-F19,Psychische und Verhaltensstörungen durch psychotrope Substanzen,501
2017,Jun,F10,Psychische und Verhaltensstörungen durch Alkohol,415
2017,Jun,G00-G99,KAPITEL VI: Krankheiten des Nervensystems,2350
2017,Jun,I00-I99,KAPITEL IX: Krankheiten des Kreislaufsystems,24880
2017,Jun,I10-I15,Hypertonie (Hochdruckkrankheit),3152
2017,Jun,I20-I25,Ischämische Herzkrankheiten,9066
2017,Jun,I21,Akuter Myokardinfarkt,3437
2017,Jun,I22,Rezidivierender Myokardinfarkt,0
2017,Jun,I30-I52,Sonstige Formen der Herzkrankheit,6671
2017,Jun,I60-I69,Zerebrovaskuläre Krankheiten,4005
2017,Jun,I64,"Schlaganfall, nicht als Blutung oder Infarkt bez.",893
2017,Jun,I70-I79,"Krankheiten der Arterien, Arteriolen und Kapillaren",964
2017,Jun,J00-J99,KAPITEL X: Krankheiten des Atmungssystems,4477
2017,Jun,J00-J06,Akute Infektionen der oberen Atemwege,2
2017,Jun,J09-J18,Grippe und Pneumonie,1223
2017,Jun,J10,Grippe durch nachgewiesene Influenzaviren,0
2017,Jun,J11,"Grippe, Viren nicht nachgewiesen",4
2017,Jun,J20-J22,Sonstige akute Infektionen der unteren Atemwege,39
2017,Jun,J40-J47,Chronische Krankheiten der unteren Atemwege,2457
2017,Jun,K00-K93,KAPITEL XI: Krankheiten des Verdauungssystems,3080
2017,Jun,K70-K77,Krankheiten der Leber,1208
2017,Jun,N00-N99,KAPITEL XIV: Krankheiten des Urogenitalsystems,1758
2017,Jun,O00-O99,"KAPITEL XV: Schwangerschaft, Geburt und Wochenbett",1
2017,Jun,P00-P96,"KAPITEL XVI: Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",111
2017,Jun,Q00-Q99,"KAPITEL XVII: Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",163
2017,Jun,R00-R99,"KAPITEL XVIII: Symptome und abnorme klinische und Laborbefunde, die a.n.k. sind",2253
2017,Jun,R95,Plötzlicher Kindstod,6
2017,Jun,S00-T98,"KAPITEL XIX: Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",3295
2017,Jun,S00-S09,Verletzungen des Kopfes,739
2017,Jun,S70-S79,Verletzungen der Hüfte und des Oberschenkels,502
2017,Jun,T00-T07,Verletzungen mit Beteiligung mehrerer Körperregionen,305
2017,Jun,T20-T32,Verbrennungen oder Verätzungen,25
2017,Jun,T33-T35,Erfrierungen,0
2017,Jun,T51-T65,Toxische Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen,113
2017,Jun,T66-T78,Sonstige und n.n.bez. Schäden durch äußere Ursachen,528
2017,Jun,V01-V99,Transportmittelunfälle,338
2017,Jun,W00-W19,Stürze,1105
2017,Jun,W65-W74,Unfälle durch Ertrinken und Untergehen,54
2017,Jun,X60-X84,Vorsätzliche Selbstbeschädigung,812
2017,Jun,X85-Y09,Tätlicher Angriff,21
2017,Jun,Y10-Y34,"Ereignis, dessen nähere Umstände unbestimmt sind",190
2017,Jul,Insgesamt,Insgesamt,71412
2017,Jul,A00-B99,KAPITEL I: Bestimmte infektiöse und parasitäre Krankheiten,1239
2017,Jul,A00-A09,Infektiöse Darmkrankheiten,334
2017,Jul,A15-A19,Tuberkulose,12
2017,Jul,B15-B19,Virushepatitis,50
2017,Jul,B20-B24,HIV-Krankheit (Humane Immundefizienz-Viruskrankheit),24
2017,Jul,C00-D48,KAPITEL II: Neubildungen,19758
2017,Jul,C00-C97,Bösartige Neubildungen,19112
2017,Jul,C15-C26,Bösartige Neubildungen der Verdauungsorgane,6000
2017,Jul,C30-C39,Bösartige Neubildungen der Atmungsorgane und sonstiger intrathorakaler Organe,3899
2017,Jul,C43-C44,Melanom und sonstige bösartige Neubildungen der Haut,336
2017,Jul,C50,Bösartige Neubildung der Brustdrüse,1512
2017,Jul,C51-C58,Bösartige Neubildungen der weiblichen Genitalorgane,913
2017,Jul,C60-C63,Bösartige Neubildungen der männlichen Genitalorgane,1188
2017,Jul,C64-C68,Bösartige Neubildungen der Harnorgane,1325
2017,Jul,C81-C96,"Bösartige Neubildungen des lymphatischen, blutbildenden und verwandten Gewebes",1589
2017,Jul,D50-D89,KAPITEL III: Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,307
2017,Jul,E00-E90,"KAPITEL IV: Endokrine, Ernährungs- und Stoffwechselkrankheiten",2553
2017,Jul,E10-E14,Diabetes mellitus,1867
2017,Jul,F00-F99,KAPITEL V: Psychische und Verhaltensstörungen,3967
2017,Jul,F10-F19,Psychische und Verhaltensstörungen durch psychotrope Substanzen,463
2017,Jul,F10,Psychische und Verhaltensstörungen durch Alkohol,392
2017,Jul,G00-G99,KAPITEL VI: Krankheiten des Nervensystems,2401
2017,Jul,I00-I99,KAPITEL IX: Krankheiten des Kreislaufsystems,25594
2017,Jul,I10-I15,Hypertonie (Hochdruckkrankheit),3202
2017,Jul,I20-I25,Ischämische Herzkrankheiten,9445
2017,Jul,I21,Akuter Myokardinfarkt,3563
2017,Jul,I22,Rezidivierender Myokardinfarkt,0
2017,Jul,I30-I52,Sonstige Formen der Herzkrankheit,6667
2017,Jul,I60-I69,Zerebrovaskuläre Krankheiten,4115
2017,Jul,I64,"Schlaganfall, nicht als Blutung oder Infarkt bez.",930
2017,Jul,I70-I79,"Krankheiten der Arterien, Arteriolen und Kapillaren",1007
2017,Jul,J00-J99,KAPITEL X: Krankheiten des Atmungssystems,4297
2017,Jul,J00-J06,Akute Infektionen der oberen Atemwege,4
2017,Jul,J09-J18,Grippe und Pneumonie,1105
2017,Jul,J10,Grippe durch nachgewiesene Influenzaviren,0
2017,Jul,J11,"Grippe, Viren nicht nachgewiesen",2
2017,Jul,J20-J22,Sonstige akute Infektionen der unteren Atemwege,20
2017,Jul,J40-J47,Chronische Krankheiten der unteren Atemwege,2380
2017,Jul,K00-K93,KAPITEL XI: Krankheiten des Verdauungssystems,3220
2017,Jul,K70-K77,Krankheiten der Leber,1254
2017,Jul,N00-N99,KAPITEL XIV: Krankheiten des Urogenitalsystems,1835
2017,Jul,O00-O99,"KAPITEL XV: Schwangerschaft, Geburt und Wochenbett",4
2017,Jul,P00-P96,"KAPITEL XVI: Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",135
2017,Jul,Q00-Q99,"KAPITEL XVII: Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",157
2017,Jul,R00-R99,"KAPITEL XVIII: Symptome und abnorme klinische und Laborbefunde, die a.n.k. sind",2247
2017,Jul,R95,Plötzlicher Kindstod,11
2017,Jul,S00-T98,"KAPITEL XIX: Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",3188
2017,Jul,S00-S09,Verletzungen des Kopfes,723
2017,Jul,S70-S79,Verletzungen der Hüfte und des Oberschenkels,457
2017,Jul,T00-T07,Verletzungen mit Beteiligung mehrerer Körperregionen,305
2017,Jul,T20-T32,Verbrennungen oder Verätzungen,42
2017,Jul,T33-T35,Erfrierungen,0
2017,Jul,T51-T65,Toxische Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen,116
2017,Jul,T66-T78,Sonstige und n.n.bez. Schäden durch äußere Ursachen,519
2017,Jul,V01-V99,Transportmittelunfälle,327
2017,Jul,W00-W19,Stürze,1122
2017,Jul,W65-W74,Unfälle durch Ertrinken und Untergehen,59
2017,Jul,X60-X84,Vorsätzliche Selbstbeschädigung,775
2017,Jul,X85-Y09,Tätlicher Angriff,28
2017,Jul,Y10-Y34,"Ereignis, dessen nähere Umstände unbestimmt sind",128
2017,Aug,Insgesamt,Insgesamt,71488
2017,Aug,A00-B99,KAPITEL I: Bestimmte infektiöse und parasitäre Krankheiten,1256
2017,Aug,A00-A09,Infektiöse Darmkrankheiten,295
2017,Aug,A15-A19,Tuberkulose,18
2017,Aug,B15-B19,Virushepatitis,65
2017,Aug,B20-B24,HIV-Krankheit (Humane Immundefizienz-Viruskrankheit),21
2017,Aug,C00-D48,KAPITEL II: Neubildungen,19672
2017,Aug,C00-C97,Bösartige Neubildungen,18968
2017,Aug,C15-C26,Bösartige Neubildungen der Verdauungsorgane,5937
2017,Aug,C30-C39,Bösartige Neubildungen der Atmungsorgane und sonstiger intrathorakaler Organe,3896
2017,Aug,C43-C44,Melanom und sonstige bösartige Neubildungen der Haut,296
2017,Aug,C50,Bösartige Neubildung der Brustdrüse,1649
2017,Aug,C51-C58,Bösartige Neubildungen der weiblichen Genitalorgane,937
2017,Aug,C60-C63,Bösartige Neubildungen der männlichen Genitalorgane,1184
2017,Aug,C64-C68,Bösartige Neubildungen der Harnorgane,1211
2017,Aug,C81-C96,"Bösartige Neubildungen des lymphatischen, blutbildenden und verwandten Gewebes",1558
2017,Aug,D50-D89,KAPITEL III: Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,276
2017,Aug,E00-E90,"KAPITEL IV: Endokrine, Ernährungs- und Stoffwechselkrankheiten",2488
2017,Aug,E10-E14,Diabetes mellitus,1782
2017,Aug,F00-F99,KAPITEL V: Psychische und Verhaltensstörungen,4008
2017,Aug,F10-F19,Psychische und Verhaltensstörungen durch psychotrope Substanzen,441
2017,Aug,F10,Psychische und Verhaltensstörungen durch Alkohol,388
2017,Aug,G00-G99,KAPITEL VI: Krankheiten des Nervensystems,2580
2017,Aug,I00-I99,KAPITEL IX: Krankheiten des Kreislaufsystems,25578
2017,Aug,I10-I15,Hypertonie (Hochdruckkrankheit),3206
2017,Aug,I20-I25,Ischämische Herzkrankheiten,9257
2017,Aug,I21,Akuter Myokardinfarkt,3399
2017,Aug,I22,Rezidivierender Myokardinfarkt,0
2017,Aug,I30-I52,Sonstige Formen der Herzkrankheit,6727
2017,Aug,I60-I69,Zerebrovaskuläre Krankheiten,4219
2017,Aug,I64,"Schlaganfall, nicht als Blutung oder Infarkt bez.",891
2017,Aug,I70-I79,"Krankheiten der Arterien, Arteriolen und Kapillaren",1026
2017,Aug,J00-J99,KAPITEL X: Krankheiten des Atmungssystems,4243
2017,Aug,J00-J06,Akute Infektionen der oberen Atemwege,4
2017,Aug,J09-J18,Grippe und Pneumonie,1147
2017,Aug,J10,Grippe durch nachgewiesene Influenzaviren,0
2017,Aug,J11,"Grippe, Viren nicht nachgewiesen",4
2017,Aug,J20-J22,Sonstige akute Infektionen der unteren Atemwege,31
2017,Aug,J40-J47,Chronische Krankheiten der unteren Atemwege,2317
2017,Aug,K00-K93,KAPITEL XI: Krankheiten des Verdauungssystems,3253
2017,Aug,K70-K77,Krankheiten der Leber,1288
2017,Aug,N00-N99,KAPITEL XIV: Krankheiten des Urogenitalsystems,1767
2017,Aug,O00-O99,"KAPITEL XV: Schwangerschaft, Geburt und Wochenbett",4
2017,Aug,P00-P96,"KAPITEL XVI: Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",114
2017,Aug,Q00-Q99,"KAPITEL XVII: Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",159
2017,Aug,R00-R99,"KAPITEL XVIII: Symptome und abnorme klinische und Laborbefunde, die a.n.k. sind",2305
2017,Aug,R95,Plötzlicher Kindstod,9
2017,Aug,S00-T98,"KAPITEL XIX: Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",3292
2017,Aug,S00-S09,Verletzungen des Kopfes,730
2017,Aug,S70-S79,Verletzungen der Hüfte und des Oberschenkels,481
2017,Aug,T00-T07,Verletzungen mit Beteiligung mehrerer Körperregionen,294
2017,Aug,T20-T32,Verbrennungen oder Verätzungen,25
2017,Aug,T33-T35,Erfrierungen,0
2017,Aug,T51-T65,Toxische Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen,126
2017,Aug,T66-T78,Sonstige und n.n.bez. Schäden durch äußere Ursachen,494
2017,Aug,V01-V99,Transportmittelunfälle,321
2017,Aug,W00-W19,Stürze,1144
2017,Aug,W65-W74,Unfälle durch Ertrinken und Untergehen,36
2017,Aug,X60-X84,Vorsätzliche Selbstbeschädigung,789
2017,Aug,X85-Y09,Tätlicher Angriff,21
2017,Aug,Y10-Y34,"Ereignis, dessen nähere Umstände unbestimmt sind",143
2017,Sep,Insgesamt,Insgesamt,69391
2017,Sep,A00-B99,KAPITEL I: Bestimmte infektiöse und parasitäre Krankheiten,1298
2017,Sep,A00-A09,Infektiöse Darmkrankheiten,297
2017,Sep,A15-A19,Tuberkulose,16
2017,Sep,B15-B19,Virushepatitis,52
2017,Sep,B20-B24,HIV-Krankheit (Humane Immundefizienz-Viruskrankheit),29
2017,Sep,C00-D48,KAPITEL II: Neubildungen,18894
2017,Sep,C00-C97,Bösartige Neubildungen,18305
2017,Sep,C15-C26,Bösartige Neubildungen der Verdauungsorgane,5847
2017,Sep,C30-C39,Bösartige Neubildungen der Atmungsorgane und sonstiger intrathorakaler Organe,3699
2017,Sep,C43-C44,Melanom und sonstige bösartige Neubildungen der Haut,319
2017,Sep,C50,Bösartige Neubildung der Brustdrüse,1444
2017,Sep,C51-C58,Bösartige Neubildungen der weiblichen Genitalorgane,864
2017,Sep,C60-C63,Bösartige Neubildungen der männlichen Genitalorgane,1168
2017,Sep,C64-C68,Bösartige Neubildungen der Harnorgane,1255
2017,Sep,C81-C96,"Bösartige Neubildungen des lymphatischen, blutbildenden und verwandten Gewebes",1554
2017,Sep,D50-D89,KAPITEL III: Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,278
2017,Sep,E00-E90,"KAPITEL IV: Endokrine, Ernährungs- und Stoffwechselkrankheiten",2547
2017,Sep,E10-E14,Diabetes mellitus,1861
2017,Sep,F00-F99,KAPITEL V: Psychische und Verhaltensstörungen,3646
2017,Sep,F10-F19,Psychische und Verhaltensstörungen durch psychotrope Substanzen,419
2017,Sep,F10,Psychische und Verhaltensstörungen durch Alkohol,351
2017,Sep,G00-G99,KAPITEL VI: Krankheiten des Nervensystems,2420
2017,Sep,I00-I99,KAPITEL IX: Krankheiten des Kreislaufsystems,25111
2017,Sep,I10-I15,Hypertonie (Hochdruckkrankheit),3195
2017,Sep,I20-I25,Ischämische Herzkrankheiten,9212
2017,Sep,I21,Akuter Myokardinfarkt,3646
2017,Sep,I22,Rezidivierender Myokardinfarkt,0
2017,Sep,I30-I52,Sonstige Formen der Herzkrankheit,6478
2017,Sep,I60-I69,Zerebrovaskuläre Krankheiten,4163
2017,Sep,I64,"Schlaganfall, nicht als Blutung oder Infarkt bez.",874
2017,Sep,I70-I79,"Krankheiten der Arterien, Arteriolen und Kapillaren",1000
2017,Sep,J00-J99,KAPITEL X: Krankheiten des Atmungssystems,4154
2017,Sep,J00-J06,Akute Infektionen der oberen Atemwege,3
2017,Sep,J09-J18,Grippe und Pneumonie,1136
2017,Sep,J10,Grippe durch nachgewiesene Influenzaviren,3
2017,Sep,J11,"Grippe, Viren nicht nachgewiesen",2
2017,Sep,J20-J22,Sonstige akute Infektionen der unteren Atemwege,26
2017,Sep,J40-J47,Chronische Krankheiten der unteren Atemwege,2198
2017,Sep,K00-K93,KAPITEL XI: Krankheiten des Verdauungssystems,3176
2017,Sep,K70-K77,Krankheiten der Leber,1196
2017,Sep,N00-N99,KAPITEL XIV: Krankheiten des Urogenitalsystems,1725
2017,Sep,O00-O99,"KAPITEL XV: Schwangerschaft, Geburt und Wochenbett",2
2017,Sep,P00-P96,"KAPITEL XVI: Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",112
2017,Sep,Q00-Q99,"KAPITEL XVII: Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",151
